---- ma-max: proto/simple.proto ----
3 5 7 10 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 0 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1
3 5 1 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1
3 5 2 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1
3 5 3 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1
3 5 4 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1
3 5 5 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1
3 5 6 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1
3 0 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1
4 1 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1
4 2 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1
4 3 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1
4 6 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1
4 10 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 1 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 1 0 1 1 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 1 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 0 1 1 1
3 5 7 7 5 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
3 5 7 1 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
3 5 7 2 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
3 5 7 5 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
3 5 7 6 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
3 5 7 10 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 0 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
3 5 1 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
3 5 2 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
3 5 3 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
3 5 4 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
3 5 5 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
3 5 6 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
3 0 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
4 1 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
4 2 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
4 3 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
4 6 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
4 10 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 1 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 1 1 0 1 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 1 1
3 5 7 7 5 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
3 5 7 1 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
3 5 7 2 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
3 5 7 5 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
3 5 7 6 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
3 5 7 10 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 0 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
3 5 1 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
3 5 2 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
3 5 3 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
3 5 4 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
3 5 5 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
3 5 6 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
3 0 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
4 1 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
4 2 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
4 3 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
4 6 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
4 10 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 1 2 0 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 1 1 1 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 1 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 1 1 1 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
3 5 7 7 5 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 7 1 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 7 2 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 7 5 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 7 6 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 7 10 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 1 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 2 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 3 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 4 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 5 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 6 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 1 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 1 1 1 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
3 5 7 7 5 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 7 1 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 7 2 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 7 5 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 7 6 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 7 10 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 1 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 2 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 3 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 4 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 5 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 6 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 0 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
4 1 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
4 2 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
4 3 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
4 6 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
4 9 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
4 10 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 1 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 1 0 1 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1 1 1
3 5 7 7 5 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
3 5 7 1 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
3 5 7 2 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
3 5 7 5 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
3 5 7 6 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
3 5 7 10 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
3 5 1 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
3 5 2 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
3 5 3 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
3 5 4 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
3 5 5 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
3 5 6 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
3 0 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
4 1 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
4 2 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
4 3 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
4 6 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
4 9 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
4 10 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 1 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 1 1 0 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 1
3 5 7 7 5 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
3 5 7 1 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
3 5 7 2 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
3 5 7 5 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
3 5 7 6 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
3 5 7 10 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
3 5 1 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
3 5 2 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
3 5 3 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
3 5 4 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
3 5 5 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
3 5 6 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
3 0 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
4 1 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
4 2 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
4 3 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
4 6 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
4 9 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
4 10 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 1 2 0 1 1 1 1 1 0 1 0 0 0 1 1 0 0 0 1 1 1 0 0 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 1 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 1 1 1 0 0 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 1 1
3 5 7 7 5 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
3 5 7 1 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
3 5 7 2 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
3 5 7 5 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
3 5 7 6 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
3 5 7 10 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 0 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
3 5 1 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
3 5 2 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
3 5 3 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
3 5 4 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
3 5 5 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
3 5 6 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 0 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
3 0 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
4 1 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
4 2 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
4 3 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
4 6 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
4 9 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
4 10 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 1 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 1 1 1
3 5 7 7 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 1
3 5 7 7 5 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 1 1
3 5 7 1 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 1 1
3 5 7 2 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 1 1
3 5 7 5 9 1 0 1 1 0 0 0 1 0 2 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 1 1
