---- ma-dtg: proto/simple.proto ----
22 5 4 1 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 4 2 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 5 4 5 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 5 4 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 5 4 10 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 4 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 4 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 0 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 10 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 4 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 0 4 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 1 4 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 2 4 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 3 4 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 6 4 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 9 4 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 10 4 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 5 7 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1
22 5 5 7 0 0 0 0 0 0 0 0 1 0 2 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 5 7 5 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 5 7 8 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 5 1 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 5 2 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 5 5 5 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 5 5 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 5 5 10 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 5 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 5 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 0 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 5 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 0 5 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 1 5 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 2 5 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 3 5 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 6 5 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 9 5 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 10 5 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 6 7 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1
22 5 6 7 0 0 0 0 0 0 0 0 1 0 2 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 6 7 5 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 6 7 8 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 6 1 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 6 2 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 5 6 5 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 5 6 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 5 6 10 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 6 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 5 6 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 0 6 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 1 6 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 2 6 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 3 6 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 6 6 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 9 6 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 10 6 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 1 7 7 0 0 0 0 0 0 0 0 1 0 2 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 1 7 7 5 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 1 7 7 8 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 1 7 1 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 1 7 2 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 1 7 5 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 1 7 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 1 7 10 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 1 7 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 1 7 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 7 7 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 3 7 7 0 0 0 0 0 0 0 0 1 0 2 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 3 7 7 5 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 3 7 7 8 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 3 7 1 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 3 7 2 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 3 7 5 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 3 7 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 3 7 10 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 3 7 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 3 7 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 6 7 7 0 0 0 0 0 0 0 0 1 0 2 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 6 7 7 5 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 6 7 7 8 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 6 7 1 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 6 7 2 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 6 7 5 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 6 7 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 6 7 10 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 6 7 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 6 7 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
21 9 7 7 0 0 0 0 0 0 0 0 1 0 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1
22 9 7 7 0 0 0 0 0 0 0 0 1 0 2 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 9 7 7 5 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 9 7 7 8 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 9 7 1 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 9 7 2 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 9 7 5 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 9 7 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 9 7 10 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 9 7 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 9 7 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 10 7 7 0 0 0 0 0 0 0 0 1 0 2 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 10 7 7 5 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 10 7 7 8 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 10 7 1 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 10 7 2 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 10 7 5 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 10 7 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
23 10 7 10 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 10 7 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
22 10 7 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1
21 5 7 7 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 7 7 0 0 0 0 0 0 0 0 1 1 2 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 5 7 7 5 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 5 7 7 8 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 5 7 1 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 5 7 2 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
22 5 7 5 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
22 5 7 6 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
22 5 7 10 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 5 7 7 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 5 1 7 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 5 2 7 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 5 3 7 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 5 4 7 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 5 5 7 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 5 6 7 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 5 7 7 0 0 0 0 0 0 0 0 1 1 2 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 0 7 7 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 1 7 7 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 2 7 7 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 3 7 7 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 6 7 7 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 9 7 7 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 10 7 7 0 0 0 0 0 0 0 0 1 1 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1
21 5 1 7 0 0 0 0 0 0 0 0 1 0 2 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 1 7 5 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 1 7 8 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 1 1 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 1 2 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
22 5 1 5 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
22 5 1 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
22 5 1 10 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 1 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 1 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 0 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 8 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 9 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 1 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 0 1 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 1 1 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 2 1 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 3 1 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 6 1 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 9 1 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 10 1 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 2 7 0 0 0 0 0 0 0 0 1 0 2 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 2 7 5 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 2 7 8 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 2 1 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 2 2 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
22 5 2 5 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
22 5 2 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
22 5 2 10 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 2 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 0 2 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 1 2 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 2 2 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 3 2 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 6 2 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 9 2 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 10 2 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 3 7 0 0 0 0 0 0 0 0 1 0 2 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 3 7 5 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 3 7 8 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 3 1 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 3 2 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
22 5 3 5 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
22 5 3 6 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
22 5 3 10 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 3 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 3 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 5 3 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 0 3 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
21 1 3 7 0 0 0 0 0 0 0 0 1 0 2 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1
